GEOID10,allProperties,incomeProperties
060375357012000,0.022684310018903593,0.13580246913580246
060375357012001,0.02499038831218765,0.0743801652892562
060375357012002,0.04142011834319528,0.13580246913580246
060375357012003,0.041138023836985796,0.11834319526627218
060375357012004,0.04659763313609468,0.08487654320987656
060375357012005,0.04805980776076897,0.111328125
060375357012006,0.029958677685950404,0.1597633136094675
060375357012007,0.02892561983471071,0.09259259259259259
060375357013000,0.03310786756852969,0.08418367346938777
060375357013001,0.03555555555555554,0.08823529411764704
060375357013002,0.039429717086210805,0.10737764791818848
060375357013003,0.07369614512471648,0.16863905325443793
060375357013004,0.047337278106508875,0.08641975308641975
060375357013005,0.5,
060375357013006,0.3333333333333333,0.3333333333333333
060375357013008,0.2839506172839506,0.34375
060375357013009,0.28,0.40495867768595034
060375357013011,1.0,1.0
060375357013012,0.036287923854848296,0.1597633136094675
060375357013013,1.0,1.0
060375357021002,0.048333333333333395,0.28099173553719
060375357021003,0.028760330578512357,0.09722222222222221
060375357021004,0.04347826086956521,0.16666666666666669
060375357021006,0.03472222222222217,0.1115702479338842
060375357021007,0.02652825836216842,0.0775047258979206
060375357022000,0.22448979591836737,0.59375
060375357022001,0.029296875,0.06509695290858726
060375357022002,0.02518518518518521,0.05208333333333334
060375357022003,0.024197530864197552,0.06790123456790123
060375357022004,0.0345689296126614,0.07491082045184302
060375357023003,0.14398422090729793,0.2195629552549427
060375357023006,0.04085883672488391,0.09722222222222221
060375357023008,0.5,0.5
060375357023010,0.040166204986149597,0.10000000000000006
060375357023011,0.10493827160493827,0.17159763313609472
060375357024000,0.0665873959571938,0.12875
060375357024001,0.047400172364263166,0.06205747605164513
060375357024002,0.05112960760998818,0.08491076257436449
060375357024003,0.0342176086120723,0.07966706302021401
060375357024004,0.030971876112495515,0.08367626886145402
060375357024005,0.17906728373086506,0.25516528925619836
060375357024006,0.8024691358024691,0.8024691358024691
060375358021000,0.0926566705113418,0.16435354273192115
060375358021001,0.11342351716961496,0.2962962962962963
060375358021002,1.0,
060375358021003,0.05826397146254457,0.30000000000000004
060375358021005,0.02214876033057848,0.22000000000000008
060375358021006,0.05103969754253307,0.20500000000000002
060375358021007,0.019504132231404948,0.14000000000000004
060375358021008,0.028546712802768163,0.14239999999999994
060375358022001,0.039239001189060624,0.11111111111111112
060375358022002,0.1088637715645449,0.23182441700960216
060375358022003,0.053333333333333344,0.10750000000000003
060375358022004,0.044921875,0.26530612244897955
060375358023000,0.02500000000000002,0.25
060375358023001,0.02500000000000002,0.14285714285714285
060375358023002,0.023629489603024578,0.11111111111111112
060375358023003,0.032990805840995154,0.07372400756143666
060375358023004,0.04500000000000001,0.26627218934911245
060375358023005,0.024390243902439015,0.5
060375358023006,0.031141868512110715,0.12000000000000002
060375358023007,0.02941176470588234,0.25
060375358024000,0.08201480621280301,0.13330078125
060375358024001,0.061394380853277815,0.16049382716049385
060375358024002,0.036033057851239655,0.2222222222222222
060375358024003,0.14285714285714285,
060375358024004,0.05419921875,0.20888888888888898
060375358024005,0.045918367346938806,0.25
060375358024006,0.125,1.0
060375358024007,0.1111111111111111,0.5
060375358024008,0.0312358533272974,0.16444444444444445
060375358024009,0.05876951331496785,0.10978907517577068
060375358024010,0.07409410492157917,0.23553719008264454
060375358024011,0.3888888888888889,1.0
060375358024012,0.125,1.0
060375358031000,0.06749311294765838,0.08244757253662743
060375358031001,0.05126953125,0.12163050624589085
060375358031002,0.05088757396449703,0.12426035502958577
060375358031003,0.06455643481882549,0.1510107015457789
060375358031004,0.04955621301775144,0.11758584807492192
060375358031005,0.13840830449826996,0.19642857142857142
060375358032000,0.09090909090909097,0.14559999999999995
060375358032001,0.05658669081032138,0.15840000000000004
060375358032002,0.06228373702422154,0.1353305785123967
060375358032003,0.0646153846153846,0.13016528925619833
060375358032004,0.08156355801785156,0.170360110803324
060375358032005,0.17313019390581716,0.2110726643598616
060375358033000,0.2576,0.42936288088642655
060375358033001,0.07466918714555773,0.17857142857142852
060375358033002,0.12637949448202204,0.19501133786848077
060375358033004,0.06656804733727813,0.08884297520661155
060375358033005,0.2233756247597078,0.23200000000000004
060375358041000,0.07107438016528919,0.15123456790123463
060375358041001,0.1092037983929876,0.2054111783552866
060375358041002,0.04777777777777778,0.09927679158448388
060375358041003,0.030372933487120363,0.09027777777777778
060375358041004,0.0626175759204515,0.16049382716049382
060375358041005,0.048549267451881734,0.138671875
060375358041006,0.05486929043378346,0.14359861591695508
060375358041007,0.025826446280991712,0.09333333333333334
060375358042000,0.0432,0.08356290174471993
060375358042001,0.07487216946676409,0.11474435196195007
060375358042002,0.06828703703703703,0.08896982310093654
060375358042003,0.11845730027548214,0.13923439198164472
060375358042004,0.04934601664684903,0.1446409989594173
060375358042005,0.041623309053069636,0.18343195266272191
060375358042006,0.09519999999999998,0.16820987654320987
060375358042007,0.06647187728268814,0.14177693761814744
060375358042008,0.130859375,0.14666666666666667
060375358042009,0.03333333333333333,
060375358042014,0.07455226988754686,0.13469387755102039
060375358042015,0.17768595041322308,0.22448979591836732
060375359011000,0.03571428571428573,
060375359011001,0.03333333333333333,
060375359011002,0.034482758620689634,1.0
060375359011003,0.03433922996878252,
060375359011004,0.03333333333333333,1.0
060375359011005,0.03571428571428573,
060375359011006,0.039999999999999994,
060375359011007,0.04166666666666668,1.0
060375359011008,0.039999999999999994,1.0
060375359011009,0.25,1.0
060375359011010,0.5537190082644627,1.0
060375359011011,0.25,1.0
060375359012000,0.030303030303030318,
060375359012001,0.02866414277988104,0.25
060375359012002,0.04805843906189924,0.225
060375359012003,0.043209876543209916,0.30000000000000004
060375359012004,0.02631578947368422,1.0
060375359012005,0.03125,
060375359012006,0.0451388888888889,1.0
060375359012008,0.07034845496383955,0.2654320987654321
060375359012011,1.0,
060375359013000,0.029300567107750496,0.17159763313609472
060375359013001,0.025641025641025623,0.14285714285714285
060375359013002,0.05642361111111106,0.27977839335180044
060375359013003,0.06678978147122192,0.13711911357340717
060375359013004,0.029425079221367095,0.3333333333333333
060375359013005,0.06087575649697407,0.1724137931034484
060375359013006,0.08923742563547851,0.2975206611570247
060375359013007,0.04844290657439445,0.46875
060375359013008,0.046530612244897955,0.16444444444444445
060375359013010,1.0,1.0
060375359014000,0.03485740153915796,0.13573407202216067
060375359014001,0.04820415879017006,0.2110726643598616
060375359014002,0.047199999999999936,0.14879999999999996
060375359014003,0.04639999999999994,0.19727891156462588
060375359014004,0.109375,0.6800000000000002
060375359014005,0.1095732410611303,0.17948717948717946
060375359021000,0.25,1.0
060375359021001,0.28,0.375
060375359021002,0.4,0.59375
060375359021003,0.025641025641025623,
060375359021004,0.027700831024930754,1.0
060375359021005,0.027027027027027018,
060375359021006,0.02173913043478261,
060375359021007,0.022222222222222244,
060375359021008,0.02173913043478261,
060375359021009,0.030303030303030318,
060375359021010,0.03579254930606282,1.0
060375359021011,0.02941176470588234,
060375359022000,0.59375,1.0
060375359022001,0.04761904761904759,
060375359022002,0.04319999999999999,0.375
060375359022003,0.027027027027027018,
060375359022004,0.027777777777777776,
060375359022005,0.023209876543209895,
060375359022006,0.03174603174603173,0.5
060375359022007,0.03333333333333333,
060375359022008,0.03333333333333333,0.5
060375359022009,0.030303030303030318,
060375359023000,0.04319999999999999,0.5
060375359023001,0.03846153846153847,0.3333333333333333
060375359023003,0.04296875,0.14792899408284027
060375359023004,0.03271861986912552,0.1597633136094675
060375359023005,0.027777777777777776,0.5
060375359023006,0.027777777777777776,
060375359023007,0.035555555555555556,
060375359023008,0.03333333333333333,
060375359023009,0.04163623082542001,0.19526627218934917
060375359024002,0.03642039542143601,0.10743801652892562
060375359024003,0.044753086419753105,0.32000000000000006
060375359024004,0.024943310657596352,0.09722222222222224
060375359024005,0.027027027027027018,0.20000000000000004
060375359024006,0.027777777777777776,
060375359024007,0.0487514863258026,0.5
060375359024008,0.04442148760330577,0.10059171597633136
060375359024009,0.03484549638395791,0.6800000000000002
060375359024010,0.05306122448979591,0.4
060375359024011,0.03225806451612904,
060375359024012,0.03114186851211071,0.375
060375359024013,0.03125,0.20000000000000004
060375360001000,0.10803324099722993,0.4375
060375360001001,0.05548996458087364,0.10786756852972589
060375360001002,0.1482204861111111,0.2454346238130022
060375360002002,0.04307582769668923,0.1488
060375360002003,0.03906249999999996,0.08928571428571429
060375360002004,0.07436049970255798,0.18402777777777773
060375360002005,1.0,1.0
060375360002007,0.03421760861207229,0.07966706302021401
060375360002009,0.03515625,0.10743801652892562
060375360002010,0.03788930767704818,0.06286982248520713
060375360002011,0.0352,0.11157024793388429
060375360002012,0.04108014938236139,0.12444444444444445
060375360002013,0.07432098765432109,0.11265432098765434
060375361021005,0.045454545454545456,
060375361021006,0.1111111111111111,
060375361021007,0.05882352941176469,
060375361021008,0.010989010989010966,
060375361021010,0.007092198581560288,
060375361021011,0.12000000000000002,1.0
060375361021012,0.25,
060375361021013,0.16666666666666669,
060375361021014,0.05882352941176469,
060375361021015,0.0625,
060375361021016,0.039999999999999994,
060375361021017,0.04166666666666668,
060375361021018,0.03686087990487513,1.0
060375361021019,0.05882352941176469,
060375361021020,0.05882352941176469,
060375361021021,0.1111111111111111,
060375361022000,0.1111111111111111,
060375361022001,0.02941176470588234,1.0
060375361022003,0.039999999999999994,1.0
060375361022004,0.125,1.0
060375361022006,0.04166666666666668,0.3333333333333333
060375361022007,0.05555555555555555,
060375361022008,0.5,0.5
060375361022010,1.0,1.0
060375361022011,1.0,1.0
060375361023021,0.0625,
060375361023022,0.02127659574468084,
060375361023023,0.0625,
060375361023024,0.02500000000000002,
060375361023063,0.02127659574468084,
060375361023064,0.027027027027027018,
060375361023068,1.0,1.0
060375361031001,0.40625,0.40625
060375361031002,0.0625,1.0
060375361031003,0.12426035502958582,0.52
060375361031004,0.16666666666666669,1.0
060375361031005,0.14285714285714285,1.0
060375361031007,0.1495198902606305,0.7222222222222223
060375361031010,0.30500637755102017,0.3749999999999999
060375361032003,0.04336734693877543,0.1155046826222685
060375361032004,0.2937618147448016,0.43730194658216387
060375361032005,0.02795954788816179,0.33333333333333337
060375361032007,0.3333333333333333,0.510204081632653
060375361032008,1.0,
060375361032009,0.2346938775510204,0.26627218934911245
060375361032010,0.5,
060375361032011,0.025641025641025623,
060375361032012,0.027700831024930754,
060375361032013,0.02631578947368422,1.0
060375361032014,1.0,
060375361032015,0.022222222222222244,
060375361032016,0.022222222222222244,
060375361032017,0.022727272727272707,1.0
060375361032018,0.02631578947368422,1.0
060375361032019,0.02631578947368422,1.0
060375361032020,0.04252400548696844,0.13313609467455623
060375361032021,0.3240997229916897,0.3240997229916897
060375361032022,0.19008264462809918,1.0
060375361033000,0.1219512195121951,0.3534971644612476
060375361033001,0.04068047337278108,0.4201183431952663
060375361033002,0.022684310018903593,
060375361033003,0.022222222222222244,
060375361033004,0.03125,
060375361033005,0.033203125,
060375361033006,0.02941176470588234,
060375361033007,0.02941176470588234,
060375361033008,0.28,1.0
060375361033009,0.06666666666666667,0.25
060375361033010,0.03125,0.3333333333333333
060375361033011,0.03125,
060375361041014,0.625,1.0
060375361041017,0.01558171745152355,0.25925925925925924
060375361041026,1.0,1.0
060375361041027,1.0,1.0
060375361041028,1.0,1.0
060375361041029,1.0,1.0
060375361041032,1.0,1.0
060375361042002,0.06666666666666667,
060375361042003,0.03225806451612904,
060375361042004,0.04166666666666668,
060375361042005,0.04166666666666668,
060375361042006,0.03571428571428573,
060375361042007,0.039999999999999994,
060375361042008,0.045454545454545456,
060375361042009,0.09090909090909091,1.0
060375361042010,0.045454545454545456,
060375361042011,0.039999999999999994,1.0
060375361042012,0.05263157894736843,1.0
060375361043001,1.0,
060375361043002,1.0,1.0
060375361043004,0.32,0.3827160493827161
060375361043005,0.11111111111111108,0.19111111111111115
060375361043006,0.03739612188365652,0.15306122448979592
060375361043008,1.0,1.0
060375361043009,0.039062499999999986,0.08928571428571429
060375361043010,0.047500000000000014,0.0976
060375361043011,0.05678745267712278,0.08723599632690543
060375361043012,0.10718002081165454,0.13580246913580246
060375361044000,0.2109375,0.3472222222222222
060375361044002,0.0816326530612245,1.0
060375361044005,0.25,
060375361044006,0.05263157894736843,
060375361044007,0.08333333333333336,
060375361044008,0.3333333333333333,
060375361044009,0.20500000000000002,0.34222222222222226
060375361044010,0.7387755102040816,1.0
060375362001001,0.011355626908920082,0.06477671086724582
060375362001002,0.08333333333333336,
060375362001006,0.25,
060375362001016,0.07142857142857142,
060375362001017,0.030303030303030318,
060375362001018,0.03846153846153847,
060375362001019,0.5971434572568788,0.6328803742481622
060375362001025,0.016649323621227872,
060375362001027,1.0,1.0
060375362001029,0.05555555555555555,
060375362001030,0.14285714285714285,
060375362001031,0.20000000000000004,
060375362001032,0.3333333333333333,
060375362002000,0.07692307692307694,
060375362002001,0.16666666666666669,
060375362002002,0.05555555555555555,
060375362002003,0.05555555555555555,
060375362002004,0.027777777777777776,
060375362002005,0.027777777777777776,
060375362002006,0.027777777777777776,
060375362002007,0.030303030303030318,
060375362002008,0.0625,1.0
060375362002009,0.17333333333333334,0.5
060375362002010,0.20000000000000004,
060375362002011,0.20000000000000004,
060375362002012,0.16666666666666669,
060375362002013,0.049586776859504134,0.5555555555555556
060375362002014,0.04319999999999999,1.0
060375362002015,0.038265306122449,1.0
060375362002016,0.03433922996878252,0.5555555555555556
060375362002017,0.5,1.0
060375362002020,0.07142857142857142,1.0
060375362002021,0.0703125,1.0
060375362003002,0.030204081632653045,
060375362003003,0.10249307479224376,0.510204081632653
060375362003004,0.04733727810650889,1.0
060375362003005,0.03114186851211071,
060375362003006,0.02941176470588234,
060375362003007,0.04166666666666668,
060375362003008,0.2777777777777778,0.5
060375362003009,0.05882352941176469,
060375362003010,0.02941176470588234,
060375362003011,0.06172839506172839,1.0
060375362003012,0.625,1.0
060375362003013,1.0,1.0
060375362003016,0.04166666666666668,
060375362003017,0.5,0.5
060375362003019,0.510204081632653,0.510204081632653
060375362004000,0.04166666666666668,
060375362004001,1.0,
060375362004002,0.6800000000000002,0.6800000000000002
060375362004004,0.08333333333333336,
060375362004005,0.12000000000000001,1.0
060375362004006,0.12000000000000001,1.0
060375362004007,0.05882352941176469,
060375362004008,0.09141274238227147,0.5555555555555556
060375362004009,0.04336734693877554,1.0
060375362004010,0.09090909090909091,
060375362004012,0.08333333333333336,1.0
060375362004013,0.03978052126200272,0.5555555555555556
060375362004015,0.3333333333333333,
060375362004016,0.034482758620689634,1.0
060375362004017,0.06500000000000003,0.44000000000000006
060375362004018,0.08333333333333336,
060375362004019,0.04666666666666667,0.6800000000000002
060375362004029,0.32698961937716264,0.46875
060375362005002,0.06666666666666667,
060375362005005,0.5,
060375362005006,0.10000000000000003,1.0
060375362005007,0.05500000000000003,
060375362005008,0.07142857142857142,
060375362005009,1.0,1.0
060375362005010,0.03515625,0.3600000000000001
060375362005011,0.21810699588477384,1.0
060375362005012,0.02941176470588234,1.0
060375362005016,0.10000000000000003,0.5
060375362005017,0.04761904761904759,1.0
060375362005018,0.3888888888888889,0.52
060375362005021,0.10937499999999986,0.5061728395061729
060375362005022,0.035555555555555556,
060375362005023,1.0,
060375400001000,0.09375,0.25
060375400001001,0.08875739644970417,0.13580246913580246
060375400001002,0.08641975308641975,0.1015625
060375400001003,0.06666666666666667,0.125
060375400001004,0.0703125,0.15625
060375400001005,1.0,1.0
060375400001009,0.3061224489795918,0.3888888888888889
060375400001010,0.12000000000000002,0.2222222222222222
060375400001011,0.14000000000000004,0.5
060375400001012,0.05785123966942149,0.14049586776859505
060375400001013,0.05555555555555555,0.16666666666666669
060375400001014,0.421875,0.6213017751479291
060375400001019,0.07958477508650519,0.16049382716049382
060375400001020,0.08024691358024691,0.12426035502958582
060375400001021,0.0703125,0.2222222222222222
060375400001022,0.03686087990487513,0.10743801652892562
060375400002002,0.52,0.52
060375400002003,0.05500000000000003,0.13580246913580246
060375400002004,0.08875739644970417,0.375
060375400002008,0.14792899408284027,0.21875
060375400002009,0.06172839506172839,0.5555555555555556
060375400002010,0.05103969754253306,0.10059171597633138
060375400002011,0.05103969754253306,0.22222222222222227
060375400002012,0.04733727810650889,0.14049586776859505
060375400002013,0.039999999999999994,0.14285714285714285
060375400002014,0.07958477508650519,0.18518518518518517
060375400002015,0.08650519031141868,0.20987654320987653
060375400002016,0.07555555555555556,0.13580246913580246
060375400002017,0.0859375,0.16000000000000003
060375400002018,0.07555555555555556,0.15625
060375400002019,0.06172839506172839,0.15625
060375400002020,1.0,1.0
060375400002022,0.0703125,0.22222222222222227
060375400002023,0.09722222222222224,0.375
060375400003000,0.125,0.5
060375400003001,1.0,1.0
060375400003002,0.10000000000000003,0.16666666666666669
060375400003003,0.10000000000000003,0.16666666666666669
060375400003004,0.045918367346938785,0.14049586776859505
060375400003005,0.0464,0.2777777777777778
060375400003006,0.07142857142857142,
060375400004007,1.0,
060375400004010,0.4135802469135803,0.6632653061224489
060375400004011,0.5,
060375400004012,0.09722222222222224,0.5555555555555556
060375400004015,0.3984375,0.41519250780437045
060375400004027,0.026785714285714295,0.06777645659928655
060375400004028,1.0,1.0
060375400004029,0.12000000000000005,1.0
060375400004052,0.125,
060375400004053,0.032525951557093424,0.060018467220683276
060375400004054,0.06666666666666667,0.5
060375400004055,0.041644131963223384,0.13
060375400004056,0.12396694214876033,0.1875
060375400004057,0.039062499999999986,0.0601851851851852
060375401011001,1.0,1.0
060375401011003,0.16666666666666669,
060375401011004,0.16666666666666669,
060375401011005,0.16666666666666669,
060375401011006,0.16666666666666669,
060375401011007,0.0945179584120983,0.24828532235939643
060375401011008,0.14285714285714293,
060375401011009,1.0,1.0
060375401011012,0.8339100346020759,0.939453125
060375401011013,0.6064209274673009,0.9185151652331374
060375401011014,0.05000000000000003,1.0
060375401011015,0.25900277008310246,0.25900277008310246
060375401011018,0.5,
060375401011019,0.09722222222222225,1.0
060375401012000,1.0,1.0
060375401012001,0.07142857142857142,1.0
060375401012002,0.039999999999999994,0.5
060375401012003,0.05000000000000003,
060375401012004,0.058171745152354584,1.0
060375401012005,0.037037037037037014,0.3333333333333333
060375401012006,0.039780521262002724,1.0
060375401012007,0.034482758620689634,0.20000000000000004
060375401012008,0.0726643598615917,0.5
060375401012010,1.0,1.0
060375401012011,0.06666666666666667,0.3333333333333333
060375401012012,0.034482758620689634,
060375401012013,0.02941176470588234,
060375401012014,0.07692307692307694,
060375401013000,0.20000000000000004,
060375401013001,0.16666666666666669,
060375401013002,0.20000000000000004,
060375401013003,0.20000000000000004,
060375401013004,0.16666666666666669,
060375401013005,0.045454545454545456,
060375401013006,0.045454545454545456,
060375401013007,0.045454545454545456,
060375401013008,0.14127423822714705,0.5987654320987654
060375401013009,0.045454545454545456,
060375401013010,0.045454545454545456,
060375401013011,0.05817174515235458,
060375401013012,0.023255813953488393,
060375401013013,0.022727272727272707,
060375401013014,0.023255813953488393,
060375401013017,0.14128943758573387,0.21995464852607705
060375401014000,0.25,
060375401014001,0.3333333333333333,
060375401014002,0.20000000000000004,
060375401014003,0.20000000000000004,
060375401014004,0.20000000000000004,
060375401014005,0.20000000000000004,
060375401014006,0.025641025641025623,1.0
060375401014007,0.024390243902439015,
060375401014008,0.027700831024930754,0.5
060375401014009,0.02500000000000002,
060375401014010,0.022727272727272707,
060375401014011,0.022727272727272707,
060375401014012,0.04166666666666668,
060375401014013,0.375,0.5555555555555556
060375401014014,0.5537190082644627,0.8024691358024691
060375401014016,0.043367346938775524,1.0
060375401014018,0.017241379310344817,
060375401014020,0.05555555555555555,
060375401021000,0.05263157894736843,
060375401021001,0.03125,
060375401021002,0.037037037037037014,
060375401021003,0.039999999999999994,
060375401021004,0.04761904761904759,
060375401021005,0.06574394463667818,
060375401021006,0.07142857142857142,
060375401021007,0.10000000000000003,
060375401021009,0.05555555555555555,
060375401021010,0.14285714285714285,
060375401021011,1.0,1.0
060375401021012,1.0,1.0
060375401021013,0.05882352941176469,
060375401021014,0.09090909090909091,
060375401021015,0.04761904761904759,
060375401021016,0.08333333333333336,
060375401021017,0.09183673469387754,0.5555555555555556
060375401022000,0.07142857142857142,
060375401022001,0.08333333333333336,
060375401022002,0.09090909090909091,
060375401022003,0.10000000000000003,
060375401022004,0.21875,1.0
060375401022005,0.5,
060375401022007,0.10000000000000003,1.0
060375401022008,0.10743801652892562,1.0
060375401022009,0.10743801652892562,
060375401022010,0.09090909090909091,
060375401022011,0.08163265306122448,1.0
060375401022012,0.13580246913580246,0.5555555555555556
060375401022013,0.07692307692307694,1.0
060375401022014,0.09090909090909091,
060375401022015,0.09090909090909091,
060375401022016,0.5,
060375401022018,0.16666666666666669,
060375401022019,0.18518518518518517,1.0
060375401022020,0.14285714285714285,
060375401022021,0.04421768707482993,0.08367626886145402
060375401022022,0.07692307692307694,1.0
060375401022023,0.08333333333333336,1.0
060375401022024,0.08333333333333336,
060375401022025,0.07142857142857142,
060375401022026,0.0816326530612245,1.0
060375401022027,0.07692307692307694,
060375401022028,0.14285714285714285,
060375401022029,0.14285714285714285,
060375401022030,0.125,
060375401023001,0.12426035502958582,0.52
060375401023002,0.05555555555555555,
060375401023003,0.0703125,
060375401023004,0.07692307692307694,
060375401023005,0.0703125,
060375401023006,0.11294765840220392,0.1259105098855359
060375401023007,0.07029478458049884,0.17355371900826447
060375401023008,0.03020408163265305,0.5555555555555556
060375401023009,0.20000000000000004,
060375401023010,0.3333333333333333,
060375401023012,0.40740740740740744,0.40740740740740744
060375401023013,0.37654320987654327,0.37654320987654327
060375401023014,0.12721893491124264,0.20000000000000004
060375401023015,1.0,1.0
060375401023016,0.06500000000000003,1.0
060375401023017,0.02941176470588234,
060375401023018,0.05882352941176469,
060375401023019,0.05263157894736843,
060375401023020,0.05555555555555555,
060375401023021,0.06172839506172839,
060375401023022,0.05555555555555555,1.0
060375401023023,0.06666666666666667,0.3333333333333333
060375401023025,0.1111111111111111,
060375401023026,0.15702479338842973,1.0
060375401023027,0.1111111111111111,
060375401023029,0.14285714285714285,
060375401023031,0.20000000000000004,
060375401023032,0.21875,0.625
060375401023033,0.13580246913580246,1.0
060375401023035,0.375,1.0
060375401023036,0.20000000000000004,
060375401023037,0.25,
060375401024000,0.03846153846153847,
060375401024003,0.1111111111111111,
060375401024004,0.016930932545014793,
060375401024005,0.0816326530612245,0.5555555555555556
060375401024006,0.07692307692307694,
060375401024007,0.1875,0.5
060375401024008,0.09722222222222225,
060375401024009,0.08333333333333336,1.0
060375401024010,0.09090909090909091,
060375401024011,0.08333333333333336,0.25
060375401024012,0.037037037037037014,
060375401024013,0.09090909090909091,
060375401024014,0.09090909090909091,
060375401024015,0.09722222222222224,
060375401024016,0.08333333333333336,1.0
060375401024017,0.07142857142857142,1.0
060375401024018,0.07142857142857142,1.0
060375401024019,0.07555555555555556,0.375
060375402011001,0.5041322314049586,0.5041322314049586
060375402011004,0.32879818594104304,0.3600000000000001
060375402011005,0.10190664036817883,0.10190664036817883
060375402011006,0.16666666666666669,
060375402011007,0.1657142857142857,0.1657142857142857
060375402011008,0.16666666666666669,
060375402011010,0.33884297520661155,0.33884297520661155
060375402011011,0.17111111111111113,0.17111111111111113
060375402011012,0.2396694214876033,0.2396694214876033
060375402011014,1.0,1.0
060375402011022,1.0,1.0
060375402012000,0.12163050624589085,0.29513888888888884
060375402012001,0.03040399833402749,0.21893491124260356
060375402012006,0.1474299784549091,0.47138397502601453
060375402012007,0.3726851851851852,0.5701545778834721
060375402012009,0.3333333333333333,1.0
060375402021000,1.0,
060375402021001,1.0,
060375402021002,0.07843214033988566,0.0833385459018786
060375402021003,0.5,0.5
060375402021004,0.05802420154731209,0.07161014322028644
060375402021005,0.061052631578947365,0.07024793388429751
060375402022001,0.16782006920415227,0.16782006920415227
060375402022002,0.08478206097253715,0.08478206097253715
060375402022003,0.16213151927437638,0.16213151927437638
060375402022005,0.23922902494331064,0.23922902494331064
060375402022006,0.05282134487110151,0.0660203139427516
060375402022007,1.0,1.0
060375402022009,0.1374727236659393,0.17793964620187308
060375402023000,0.20000000000000004,
060375402023001,0.2222222222222222,
060375402023002,0.16666666666666669,
060375402023003,0.16666666666666669,
060375402023004,0.16666666666666669,
060375402023005,0.16666666666666669,
060375402023006,0.14285714285714285,0.5
060375402023007,0.3333333333333333,
060375402023011,0.02380952380952379,1.0
060375402023012,0.02290712203248647,0.21875
060375402023013,0.05882352941176469,
060375402023014,0.16666666666666669,
060375402023016,0.6533333333333334,0.8579881656804735
060375402023017,0.5306122448979592,0.8347107438016528
060375402023018,0.04347826086956521,1.0
060375402023019,0.1111111111111111,
060375402023020,0.15625,0.22222222222222227
060375402023021,0.04166666666666668,
060375402024000,0.0743708172306532,0.07860000000000004
060375402024001,0.13875323182993396,0.19616826322365674
060375402031003,0.06666666666666667,0.20000000000000004
060375402031005,0.04755643217181679,0.05695977216091135
060375402031006,0.052349791790600904,0.0810546875
060375402031007,0.06925207756232687,0.22448979591836732
060375402031008,0.03628792385484828,0.16326530612244897
060375402031009,0.1720226843100188,0.35714285714285715
060375402031011,0.06377383300460224,0.21329639889196672
060375402031012,0.07024793388429751,0.19008264462809918
060375402031013,0.19791666666666663,0.275
060375402031015,0.0781893004115226,0.59375
060375402031016,0.03225806451612904,
060375402031017,0.033203125,0.15625
060375402031018,0.08400292184075969,0.245
060375402032000,0.10001686625063247,0.12287334593572781
060375402032001,1.0,1.0
060375402032002,0.14878892733564011,0.18222222222222223
060375402032003,0.18024691358024691,0.2607742878013149
060375402032004,0.04972222222222223,0.0670895809304114
060375402032005,0.5,0.5
060375402032006,0.203125,0.3333333333333333
060375402032009,0.14500000000000002,0.26530612244897955
060375402033000,0.0848,0.15570934256055366
060375402033001,0.09458655562165377,0.13865932047750232
060375402033002,0.1539792387543253,0.21938775510204078
060375402033004,0.10380622837370242,0.12888888888888891
060375402033005,0.3125,1.0
060375402033008,0.5371900826446281,0.5371900826446281
060375402033009,0.2346938775510204,0.26627218934911245
060375402033010,0.10396975425330814,0.1875
060375402033011,0.07988165680473373,0.10330578512396693
060375402033012,0.20979591836734693,0.248046875
060375403001010,0.20000000000000004,
060375403001012,0.3333333333333333,
060375403001014,1.0,
060375403001017,0.04682622268470339,1.0
060375403001018,0.09090909090909091,
060375403001019,0.05882352941176469,
060375403001020,0.04319999999999999,
060375403001021,0.05263157894736843,
060375403001023,1.0,
060375403001024,0.06172839506172839,1.0
060375403001025,0.045454545454545456,
060375403001026,0.05555555555555555,
060375403001028,0.0625,
060375403001029,0.01775147928994081,0.3061224489795918
060375403001030,0.10000000000000003,
060375403002001,0.04801097393689984,0.52
060375403002002,0.02083333333333332,0.3333333333333333
060375403002003,0.01960784313725493,0.25
060375403002004,0.037037037037037014,
060375403002007,0.06208911614317023,0.09155766944114148
060375403002010,0.030303030303030318,1.0
060375403002011,0.03686087990487513,1.0
060375403002012,0.05785123966942149,0.16000000000000003
060375403002015,0.03191080353710114,0.1412742382271468
060375403003002,0.05601469237832873,0.19111111111111112
060375403003005,0.07653061224489799,0.42000000000000004
060375403003006,0.03686087990487513,1.0
060375403003015,1.0,
060375403003019,0.08625817965496727,0.14047866805411027
060375403004000,0.18349533822654232,0.18857142857142858
060375403004002,0.10541598283045076,0.1938888888888889
060375403004003,1.0,1.0
060375403004004,0.03777777777777778,0.16049382716049382
060375403004005,0.13839750260145683,0.335180055401662
060375403004008,0.04197530864197532,0.13832199546485258
060375403004017,0.2777777777777778,0.5
060375403004018,0.03579254930606282,0.19008264462809915
060375404001000,0.12000000000000005,0.375
060375404001001,0.06172839506172839,0.375
060375404001002,0.15625,0.5555555555555556
060375404001003,0.16000000000000006,0.44000000000000006
060375404001005,0.1111111111111111,1.0
060375404001006,0.04846938775510205,0.20987654320987653
060375404001007,0.08875739644970417,0.375
060375404001008,0.18820861678004533,0.3775510204081633
060375404001009,0.06371191135734072,0.5
